SubscriptionName,SubscriptionId,Region,ResourceProvider,ResourceName,DisplayName,CurrentUsage,QuotaLimit,Unit
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCSv3Family,Standard DCSv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCSv2Family,Standard DCSv2 Family vCPUs,0,8,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDCSFamily,Standard DCS Family vCPUs,0,8,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDSFamily,Standard DS Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDSv2Family,Standard DSv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardDSv2PromoFamily,Standard DSv2 Promo Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIDSv5Family,Standard EIDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIDv5Family,Standard EIDv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEISv5Family,Standard EISv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIv5Family,Standard EIv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIADSv5Family,Standard EIADSv5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIASv5Family,Standard EIASv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIBDSv5Family,Standard EIBDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIBSv5Family,Standard EIBSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardEadsv7Family,Standard Eadsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardEasv7Family,Standard Easv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardEdsv6Family,Standard Edsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardEsv6Family,Standard Esv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEADSv5Family,Standard EADSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEASv4Family,Standard EASv4 Family vCPUs,0,175,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEASv5Family,Standard EASv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEDSv4Family,Standard EDSv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEDSv5Family,Standard EDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardESv3Family,Standard ESv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardESv4Family,Standard ESv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardESv5Family,Standard ESv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEadv6Family,standard Eadv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEav6Family,standard Eav6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEAv4Family,Standard EAv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEBDSv5Family,Standard EBDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEBSv5Family,Standard EBSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEDv4Family,Standard EDv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEDv5Family,Standard EDv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEPDSv5Family,Standard EPDSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardEpdsv6Family,Standard Epdsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEPSv5Family,Standard EPSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardEpsv6Family,Standard Epsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEv3Family,Standard Ev3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEv4Family,Standard Ev4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEv5Family,Standard Ev5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEISv3Family,Standard EISv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIv3Family,Standard EIv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardXEIDSv4Family,Standard EIDSv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardXEISv4Family,Standard XEISv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardEIASv4Family,Standard EIASv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECEDV5Family,Standard ECEDV5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECEV5Family,Standard ECEV5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECADCCV5Family,standard ECADCCV5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECADSv5Family,Standard ECADSv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECadsv6Family,Standard ECadsv6 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECACCV5Family,standard ECACCV5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECASv5Family,Standard ECASv5 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECasv6Family,Standard ECasv6 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECIADSv5Family,Standard ECIADSv5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardECIASv5Family,Standard ECIASv5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardFFamily,Standard F Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFamdsv7Family,Standard Famdsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFamsv7Family,Standard Famsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFadsv7Family,Standard Fadsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFaldsv7Family,Standard Faldsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFalsv6Family,Standard Falsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFalsv7Family,Standard Falsv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFamsv6Family,Standard Famsv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFasv6Family,Standard Fasv6 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFasv7Family,Standard Fasv7 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardFSFamily,Standard FS Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardFSv2Family,Standard FSv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFXmdsv2Family,Standard FXmdsv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardFXmsv2Family,Standard FXmsv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardFXMDVSFamily,Standard FXMDVS Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardGFamily,Standard G Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardGSFamily,Standard GS Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHFamily,Standard H Family vCPUs,0,32,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHPromoFamily,Standard H Promo Family vCPUs,0,32,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHBrsv2Family,Standard HBrsv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHBv3Family,Standard HBv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHBv4Family,Standard HBv4 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHBv5Family,Standard Hbv5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHBSFamily,Standard HBS Family vCPUs,0,240,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHCSFamily,Standard HCS Family vCPUs,0,176,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardHXFamily,Standard HX Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,internalNDMSv1Family,InternalNDM Sv 1 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardLaosv4Family,Standard Laosv4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardLASv3Family,Standard LASv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardLasv4Family,Standard Lasv 4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardLSFamily,Standard LS Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardLSv2Family,Standard LSv2 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardLSv3Family,Standard LSv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardLsv4Family,Standard Lsv 4 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMSFamily,Standard MS Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardMBDSMediumMemoryv3Family,Standard MBDSMediumMemoryv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardMBSMediumMemoryv3Family,Standard MBSMediumMemoryv3 Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMDSMediumMemoryv2Family,Standard MDSMediumMemoryv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMSMediumMemoryv2Family,Standard MSMediumMemoryv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMDSMediumMemoryv3Family,StandardMDS Medium Memoryv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMSMediumMemoryv3Family,StandardMS Medium Memoryv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMIDSMediumMemoryv2Family,Standard MIDSMediumMemoryv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMISMediumMemoryv2Family,Standard MISMediumMemoryv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMSv2Family,Standard MSv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMDSHighMemoryv3Family,StandardMDS High Memoryv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMSHighMemoryv3Family,StandardMS High Memoryv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMIDSHighMemoryv3Family,StandardMIDS High Memoryv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardMISHighMemoryv3Family,StandardMIS High Memoryv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNCFamily,Standard NC Family vCPUs,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNCSv2Family,Standard NCSv2 Family vCPUs,0,100,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNCSv3Family,Standard NCSv3 Family vCPUs,0,100,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNCPromoFamily,Standard NC Promo Family vCPUs,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardNCADSA10v4Family,Standard NCADSA10v4 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,Standard NCASv3_T4 Family,Standard NCASv3_T4 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardNCADSA100v4Family,Standard NCADS_A100_v4 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardNCadsH100v5Family,Standard NCadsH100v5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardNCCads2023Family,Standard NCCads2023 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDISRGB300G5V6Family,Standardndisrgb300g5v6family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDISRGB300V6Family,Standard NDISR GB300V6 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDISRGB200V6NDRFamily,StandardNDISRGB200V6NDRFamily vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDSFamily,Standard NDS Family vCPUs,0,100,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDSv2Family,Standard NDSv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDSv3Family,Standard NDSv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standard NDAMSv4_A100Family,Standard NDAMSv4_A100Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,Standard NDASv4_A100 Family,Standard NDASv4_A100 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDSH100v5Family,Standard NDSH100v5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDISRH200V5Family,StandardNDISRH200V5Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNDISv5MI300XFamily,StandardNDI Sv 5MI300X Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardNGADSV620v1Family,Standard NGADSV620v1 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNPSFamily,Standard NPS Family vCPUs,0,350,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardNVADSA10v5Family,Standard NVADSA10v5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNVFamily,Standard NV Family vCPUs,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardNVadsV710v5Family,Standard NVadsV710v5 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNVSv2Family,Standard NVSv2 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNVSv3Family,Standard NVSv3 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNVPromoFamily,Standard NV Promo Family vCPUs,0,200,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardNVSv4Family,Standard NVSv4 Family vCPUs,-1,0,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,standardPBSFamily,Standard PBS Family vCPUs,0,24,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardDiskCount,Standard Storage Managed Disks,1,50000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,PremiumDiskCount,Premium Storage Managed Disks,7,50000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardSSDDiskCount,StandardSSDStorageDisks,1,50000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardSSDZRSDiskCount,StandardSSDZRSStorageDisks,0,50000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,PremiumZRSDiskCount,PremiumZRSStorageDisks,0,50000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,UltraSSDDiskCount,UltraSSDStorageDisks,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,PremiumV2DiskCount,PremiumV2StorageDisks,0,1000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardSnapshotCount,StandardStorageSnapshots,0,75000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,StandardSSDSnapshotCount,StandardSSDStorageSnapshots,0,75000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,PremiumSnapshotCount,PremiumStorageSnapshots,0,75000,Count
rm-artfds-slz-n-sub-01,23b1a3cd-0e03-4852-aa04-bad88fd77c6b,northeurope,Microsoft.Compute,ZRSSnapshotCount,ZrsStorageSnapshots,0,75000,Count
